127.0.0.1 - - [01/Jul/2022:00:18:56 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/css/style.css HTTP/1.1" 200 114353
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/css/sequence-theme.modern-slide-in.css HTTP/1.1" 200 11834
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/img/flag/vietnam.png HTTP/1.1" 200 1120
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/logo.png HTTP/1.1" 200 35981
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/ HTTP/1.1" 200 172050
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/slide_1.jpg HTTP/1.1" 200 520997
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/slide_2.jpg HTTP/1.1" 200 450841
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/section1_tc.jpg HTTP/1.1" 200 413863
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/section2_tc.jpg HTTP/1.1" 200 73536
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/slide_4.jpg HTTP/1.1" 200 208028
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/slide_3.jpg HTTP/1.1" 200 402058
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/section3_tc.jpg HTTP/1.1" 200 74983
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/section4_tc.jpg HTTP/1.1" 200 371977
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/section5_tc.jpg HTTP/1.1" 200 61864
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/banner_tc.jpg HTTP/1.1" 200 160949
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/bootstrap.js HTTP/1.1" 200 71317
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/sequence.js HTTP/1.1" 200 133168
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/sequence-theme.modern-slide-in.js HTTP/1.1" 200 1085
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/jquery.simpleLens.js HTTP/1.1" 200 8951
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/jquery.simpleGallery.js HTTP/1.1" 200 2037
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/slick.js HTTP/1.1" 200 82884
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/nouislider.js HTTP/1.1" 200 52615
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/validate.js HTTP/1.1" 200 1841
